Date,Location,Administered_Dose1_Pop_Pct
2022-03-07,UT,71.2
2022-03-07,VA,84.6
2022-03-07,VI,63.7
2022-03-07,VT,92.9
2022-03-07,WA,79.9
2022-03-07,WI,71.2
2022-03-07,WV,64.3
2022-03-07,WY,58.1
2022-03-08,AK,68.8
2022-03-08,AL,62
2022-03-08,AR,65.9
2022-03-08,AS,91.5
2022-03-08,AZ,71.7
2022-03-08,BP,0
2022-03-08,CA,82
2022-03-08,CO,78.5
2022-03-08,CT,94.1
2022-03-08,DC,95
2022-03-08,DD,0
2022-03-08,DE,82
2022-03-08,FL,78.2
2022-03-08,FM,59.7
2022-03-08,GA,64.5
2022-03-08,GU,89.4
2022-03-08,HI,86.5
2022-03-08,IA,67.4
2022-03-08,ID,60.4
2022-03-08,IH,51.9
2022-03-08,IL,76.2
2022-03-08,IN,60.8
2022-03-08,KS,73.7
2022-03-08,KY,65.4
2022-03-08,LA,60.3
2022-03-08,MA,95
2022-03-08,MD,85.1
2022-03-08,ME,89.4
2022-03-08,MH,38.5
2022-03-08,MI,66.4
2022-03-08,MN,74.5
2022-03-08,MO,65.5
2022-03-08,MP,87.2
2022-03-08,MS,58.9
2022-03-08,MT,64.6
2022-03-08,NC,82.5
2022-03-08,ND,64.5
2022-03-08,NE,69.5
2022-03-08,NH,95
2022-03-08,NJ,89.3
2022-03-08,NM,86.2
2022-03-08,NV,74.2
2022-03-08,NY,89.2
2022-03-08,OH,63
2022-03-08,OK,70.1
2022-03-08,OR,77.1
2022-03-08,PA,83.5
2022-03-08,PR,95
2022-03-08,PW,94.2
2022-03-08,RI,95
2022-03-08,SC,66.8
2022-03-08,SD,75.1
2022-03-08,TN,61.5
2022-03-08,TX,71.4
2022-03-08,US,76.6
2022-03-08,UT,71.3
2022-03-08,VA,84.7
2022-03-08,VI,63.7
2022-03-08,VT,92.9
2022-03-08,WA,79.9
2022-03-08,WI,71.2
2022-03-08,WV,64.3
2022-03-08,WY,58.1
2022-03-09,AK,68.9
2022-03-09,AL,62
2022-03-09,AR,65.9
2022-03-09,AS,91.5
2022-03-09,AZ,71.7
2022-03-09,BP,0
2022-03-09,CA,82
2022-03-09,CO,78.5
2022-03-09,CT,94.2
2022-03-09,DC,95
2022-03-09,DD,0
2022-03-09,DE,82
2022-03-09,FL,78.3
2022-03-09,FM,60
2022-03-09,GA,64.5
2022-03-09,GU,89.5
2022-03-09,HI,86.6
2022-03-09,IA,67.4
2022-03-09,ID,60.5
2022-03-09,IH,51.9
2022-03-09,IL,76.2
2022-03-09,IN,60.8
2022-03-09,KS,73.7
2022-03-09,KY,65.5
2022-03-09,LA,60.3
2022-03-09,MA,95
2022-03-09,MD,85.2
2022-03-09,ME,89.4
2022-03-09,MH,38.7
2022-03-09,MI,66.4
2022-03-09,MN,74.5
2022-03-09,MO,65.5
2022-03-09,MP,87.2
2022-03-09,MS,58.9
2022-03-09,MT,64.6
2022-03-09,NC,82.6
2022-03-09,ND,64.5
2022-03-09,NE,69.5
2022-03-09,NH,95
2022-03-09,NJ,89.3
2022-03-09,NM,86.2
2022-03-09,NV,74.2
2022-03-09,NY,89.2
2022-03-09,OH,63
2022-03-09,OK,70.1
2022-03-09,OR,77.1
2022-03-09,PA,83.6
2022-03-09,PR,95
2022-03-09,PW,94.2
2022-03-09,RI,95
2022-03-09,SC,66.8
2022-03-09,SD,75.2
2022-03-09,TN,61.5
2022-03-09,TX,71.4
2022-03-09,US,76.6
2022-03-09,UT,71.3
2022-03-09,VA,84.7
2022-03-09,VI,63.9
2022-03-09,VT,92.9
2022-03-09,WA,79.9
2022-03-09,WI,71.2
2022-03-09,WV,64.3
2022-03-09,WY,58.1
2022-03-10,AK,68.9
2022-03-10,AL,62
2022-03-10,AR,65.9
2022-03-10,AS,92
2022-03-10,AZ,71.7
2022-03-10,BP,0
2022-03-10,CA,82
2022-03-10,CO,78.6
2022-03-10,CT,94.2
2022-03-10,DC,95
2022-03-10,DD,0
2022-03-10,DE,82
2022-03-10,FL,78.3
2022-03-10,FM,60.2
2022-03-10,GA,64.6
2022-03-10,GU,89.5
2022-03-10,HI,86.6
2022-03-10,IA,67.4
2022-03-10,ID,60.5
2022-03-10,IH,51.9
2022-03-10,IL,76.3
2022-03-10,IN,60.8
2022-03-10,KS,73.7
2022-03-10,KY,65.5
2022-03-10,LA,60.4
2022-03-10,MA,95
2022-03-10,MD,85.2
2022-03-10,ME,89.4
2022-03-10,MH,38.7
2022-03-10,MI,66.4
2022-03-10,MN,74.5
2022-03-10,MO,65.5
2022-03-10,MP,87.2
2022-03-10,MS,59
2022-03-10,MT,64.6
2022-03-10,NC,82.6
2022-03-10,ND,64.5
2022-03-10,NE,69.5
2022-03-10,NH,95
2022-03-10,NJ,89.3
2022-03-10,NM,86.3
2022-03-10,NV,74.3
2022-03-10,NY,89.2
2022-03-10,OH,63
2022-03-10,OK,70.2
2022-03-10,OR,77.1
2022-03-10,PA,83.6
2022-03-10,PR,95
2022-03-10,PW,94.2
2022-03-10,RI,95
2022-03-10,SC,66.9
2022-03-10,SD,75.2
2022-03-10,TN,61.5
2022-03-10,TX,71.5
2022-03-10,US,76.6
2022-03-10,UT,71.3
2022-03-10,VA,84.7
2022-03-10,VI,63.9
2022-03-10,VT,93
2022-03-10,WA,80
2022-03-10,WI,71.2
2022-03-10,WV,64.4
2022-03-10,WY,58.1
2022-03-11,AK,68.9
2022-03-11,AL,62.1
2022-03-11,AR,65.9
2022-03-11,AS,92
2022-03-11,AZ,71.7
2022-03-11,BP,0
2022-03-11,CA,82.1
2022-03-11,CO,78.6
2022-03-11,CT,94.2
2022-03-11,DC,95
2022-03-11,DD,0
2022-03-11,DE,82
2022-03-11,FL,78.3
2022-03-11,FM,60.4
2022-03-11,GA,64.6
2022-03-11,GU,89.5
2022-03-11,HI,86.6
2022-03-11,IA,67.4
2022-03-11,ID,60.5
2022-03-11,IH,51.9
2022-03-11,IL,76.1
2022-03-11,IN,60.8
2022-03-11,KS,73.7
2022-03-11,KY,65.5
2022-03-11,LA,60.4
2022-03-11,MA,95
2022-03-11,MD,85.2
2022-03-11,ME,89.2
2022-03-11,MH,38.7
2022-03-11,MI,66.4
2022-03-11,MN,74.5
2022-03-11,MO,65.5
2022-03-11,MP,87.2
2022-03-11,MS,59
2022-03-11,MT,64.6
2022-03-11,NC,82.6
2022-03-11,ND,64.5
2022-03-11,NE,69.5
2022-03-11,NH,95
2022-03-11,NJ,89.3
2022-03-11,NM,86.3
2022-03-11,NV,74.3
2022-03-11,NY,89.2
2022-03-11,OH,63
2022-03-11,OK,70.2
2022-03-11,OR,77.2
